name	unique reads 181023-190319_Brain_S29	181023-190319_Brain_S29	read count (mult. map. adj.)	181023-190319_Brain_S29181023-190319_Brain_S29(lib)	RPM (total)	coordinateString 181023-190319_Brain_S29	181023-190319_Brain_S29 (lib)	RPM_adj (total)
URS00000C9B94_9606_tRNA-Leu:tRNA:Homo_sapiens	130.0	5231.0	1307.75	60740.12145701977	194.00374515125077	MT:hsa;URS00000C9B94_9606_tRNA-Leu:tRNA:Homo_sapiens,3230,3289,+	15185.030364254942	48.50093628781269
URS000005981D_9606_tRNA-Leu:tRNA:Homo_sapiens	130.0	5231.0	1307.75	60740.12145701977	194.00374515125077	MT:hsa;URS000005981D_9606_tRNA-Leu:tRNA:Homo_sapiens,3230,3289,+	15185.030364254942	48.50093628781269
URS00000C04C6_9606_tRNA-Leu:tRNA:Homo_sapiens	130.0	5231.0	1307.75	60740.12145701977	194.00374515125077	MT:hsa;URS00000C04C6_9606_tRNA-Leu:tRNA:Homo_sapiens,3230,3289,+	15185.030364254942	48.50093628781269
URS000001924B_9606_tRNA-Phe:tRNA:Homo_sapiens	125.0	4566.0	2462.0	53018.427561222	169.34068062714798	MT:hsa;URS000001924B_9606_tRNA-Phe:tRNA:Homo_sapiens,577,636,+	28587.684769103933	91.30896971179114
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	138.0	4336.0	542.0	50347.7665145551	160.81059816016506	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,146035692,146035751,+	6293.4708143193875	20.101324770020632
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	138.0	4336.0	542.0	50347.7665145551	160.81059816016506	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,248874248,248874307,+	6293.4708143193875	20.101324770020632
URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	MT:hsa;URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5034.776651455512	16.081059816016513
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	138.0	4336.0	542.0	50347.7665145551	160.81059816016506	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,28982199,28982258,+	6293.4708143193875	20.101324770020632
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	138.0	4336.0	542.0	50347.7665145551	160.81059816016506	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161454620,161454679,-	6293.4708143193875	20.101324770020632
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	138.0	4336.0	542.0	50347.7665145551	160.81059816016506	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161469411,161469470,-	6293.4708143193875	20.101324770020632
URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	1:hsa;URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5034.776651455512	16.081059816016513
URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	MT:hsa;URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5034.776651455512	16.081059816016513
URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	MT:hsa;URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5034.776651455512	16.081059816016513
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	138.0	4336.0	542.0	50347.7665145551	160.81059816016506	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161462031,161462090,-	6293.4708143193875	20.101324770020632
URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	MT:hsa;URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5034.776651455512	16.081059816016513
URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	1:hsa;URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5034.776651455512	16.081059816016513
URS000005FBEE_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	MT:hsa;URS000005FBEE_9606_tRNA-Asn:tRNA:Homo_sapiens,5671,5730,-	5034.776651455512	16.081059816016513
URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	1:hsa;URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5034.776651455512	16.081059816016513
URS000005FBEE_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	1:hsa;URS000005FBEE_9606_tRNA-Asn:tRNA:Homo_sapiens,630841,630900,-	5034.776651455512	16.081059816016513
URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens	87.0	4336.0	433.6000000000002	50347.7665145551	160.81059816016506	1:hsa;URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5034.776651455512	16.081059816016513
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	138.0	4336.0	542.0	50347.7665145551	160.81059816016506	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,125780259,125780318,-	6293.4708143193875	20.101324770020632
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	138.0	4336.0	542.0	50347.7665145551	160.81059816016506	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161447240,161447299,-	6293.4708143193875	20.101324770020632
URS00000A8253_9606:tRNA:Homo_sapiens	116.0	4277.0	2173.0	49662.6838982362	158.62244657080856	MT:hsa;URS00000A8253_9606:tRNA:Homo_sapiens,576,635,+	25231.941106118134	80.59073565545172
URS0000007D24_9606:otherRNA:Homo_sapiens	99.0	4193.0	4193.0	48687.31203771438	155.5071121046061	7:hsa;URS0000007D24_9606:otherRNA:Homo_sapiens,148963315,148963374,+	48687.31203771438	155.5071121046061
URS0000005270_9606:rRNA:Homo_sapiens	103.0	3079.0	769.75	35752.02331603209	114.19184311234967	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8256780,8256839,+	8938.005829008023	28.54796077808742
URS0000005270_9606:rRNA:Homo_sapiens	103.0	3079.0	769.75	35752.02331603209	114.19184311234967	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8212571,8212630,+	8938.005829008023	28.54796077808742
URS0000005270_9606:rRNA:Homo_sapiens	103.0	3079.0	769.75	35752.02331603209	114.19184311234967	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8439822,8439881,+	8938.005829008023	28.54796077808742
URS0000005270_9606:rRNA:Homo_sapiens	103.0	3079.0	769.75	35752.02331603209	114.19184311234967	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8395606,8395665,+	8938.005829008023	28.54796077808742
URS000009AC8B_9606_tRNA-Gly (anticodon GCC) 3-1:tRNA:Homo_sapiens	71.0	2846.0	354.4444444444445	33046.527560060844	105.55049870014524	16:hsa;URS000009AC8B_9606_tRNA-Gly (anticodon GCC) 3-1:tRNA:Homo_sapiens,70778222,70778281,-	4115.65639558812	13.145392787282868
URS000008D835_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000008D835_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000598CD_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000598CD_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000055B16_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000055B16_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000AE7DF_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000AE7DF_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000005B986_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000005B986_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000067ABE_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000067ABE_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000002220D_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000002220D_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000003CDDC_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000003CDDC_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000006EF40_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000006EF40_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000BB0FF_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000BB0FF_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000006B0D1_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000006B0D1_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000020B17_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000020B17_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000156A9_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000156A9_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000041576_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000041576_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000001EB48_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000001EB48_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000C1645_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000C1645_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000A5DC2_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000A5DC2_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000055C35_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000055C35_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000A362B_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000A362B_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000009A846_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000009A846_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000070E45_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000070E45_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000005EF9C_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000005EF9C_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000001B5E6_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000001B5E6_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000002EB21_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000002EB21_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000007E317_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000007E317_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000C5C8F_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000C5C8F_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000652F8_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000652F8_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000545D5_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000545D5_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000003329E_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000003329E_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000B4474_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000B4474_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000B1275_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000B1275_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000077B94_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000077B94_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000054E36_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000054E36_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000002EB87_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000002EB87_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000001F75F_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000001F75F_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000982CE_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000982CE_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000000E3F6_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000000E3F6_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000074CED_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000074CED_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000001CF2E_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000001CF2E_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000B2633_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000B2633_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000002C5E2_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000002C5E2_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000008DF81_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000008DF81_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000070C62_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000070C62_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000010B44_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000010B44_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000007158F_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000007158F_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000A0345_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000A0345_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000095BA3_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000095BA3_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000053941_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000053941_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000017055_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000017055_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000006136B_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000006136B_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000C5C2A_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000C5C2A_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000C3BF8_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000C3BF8_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000075733_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000075733_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000007B748_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000007B748_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000060B19_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000060B19_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000A8F29_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000A8F29_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000003433B_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000003433B_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000085357_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000085357_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000398DF_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000398DF_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000017319_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000017319_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000026A36_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000026A36_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000087B2_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000087B2_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000003E8C5_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000003E8C5_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000000473B_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000000473B_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000009699_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000009699_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000585D0_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000585D0_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000484B3_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000484B3_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000009DC3C_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000009DC3C_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000006B3DA_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000006B3DA_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS00000557B7_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS00000557B7_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000052F2B_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000052F2B_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS000008F686_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS000008F686_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
URS0000004905_9606:rRNA:Homo_sapiens	89.0	2811.0	13.385714285714283	32640.12261817675	104.25244267256087	MT:hsa;URS0000004905_9606:rRNA:Homo_sapiens,1671,1730,+	155.42915532465116	0.49644020320267074
